AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2009","81001","Scotland","Glasgow City","A77","PU","258680","664440","A77","A77","0.2","0.12","431","87","10406","1604","1505","242","57","76","17","20","21","433","14035"
"2009","81002","Scotland","Glasgow City","A77","PU","258640","664720","A814","A77","0.3","0.18","316","77","12180","1353","1553","294","47","23","13","15","8","400","15563"
"2009","81003","Scotland","Glasgow City","A77","PU","258740","664700","A8","A814","0.3","0.18","165","28","3810","772","506","88","36","9","5","3","5","146","5262"
"2009","81004","Scotland","Glasgow City","A77","PU","258370","663330","A77","A77","1.6","0.99","603","67","16443","1303","2534","314","73","17","12","28","29","473","20820"
"2009","81005","Scotland","Glasgow City","A8","PU","258140","664380","M8","TRADESTON STREET","0.4","0.24","2","35","5367","17","1213","170","10","5","7","5","7","204","6836"
"2010","1000","Scotland","Glasgow City","M8","TM","266200","666110","11","10","1.8","1.11","0","429","94946","998","15600","3462","554","562","710","1469","1654","8411","120384"
"2010","1001","Scotland","Glasgow City","M8","TM","259700","666300","16","15","1.1","0.68","0","680","129203","640","20913","4971","627","641","250","1678","1471","9638","161074"
"2010","1011","Scotland","Glasgow City","A8","PU","259560","664750","A8 Bridgegate","A89/A749","0.3","0.18","95","81","11941","108","1570","293","26","11","9","10","12","361","14061"
"2010","1029","Scotland","Glasgow City","A80","PU","262900","666000","A8","M8","1.6","0.99","15","20","5886","395","883","135","29","12","15","8","8","207","7391"
"2010","1033","Scotland","Glasgow City","A82","PU","258100","666500","A804","A804","0.3","0.18","153","99","16030","500","2337","352","34","21","23","36","36","502","19468"
"2010","1038","Scotland","Glasgow City","A89","PU","260500","664770","A8","B763 Millerston Street","1.8","1.11","91","29","8337","884","915","214","20","11","4","5","7","261","10426"
"2010","1090","Scotland","Glasgow City","A730","PU","259000","664200","A728","A8","0.8","0.49","421","22","4489","1670","306","42","5","5","4","3","2","61","6548"
"2010","1091","Scotland","Glasgow City","A736","PU","251900","661200","A726","B762 Barrhead Road","0.6","0.37","101","128","15323","129","1933","401","57","99","16","25","23","621","18134"
"2010","1094","Scotland","Glasgow City","A739","PU","254600","668000","A814","A82","2.3","1.42","267","131","36259","194","3715","511","59","84","29","22","29","734","41033"
"2010","1097","Scotland","Glasgow City","A749","PU","261220","663320","LA Boundary","A74","1.7","1.05","44","58","10995","392","2321","433","76","42","40","18","44","653","14419"
"2010","1106","Scotland","Glasgow City","A804","PU","258040","666270","A814","A82","1.3","0.8","103","81","7077","22","821","151","27","12","5","4","6","205","8206"
"2010","1112","Scotland","Glasgow City","A814","PU","258400","665100","M8/A804","A814 Bromielaw","0.7","0.43","64","46","8979","257","2041","258","46","19","8","2","11","344","11667"
"2010","1143","Scotland","Glasgow City","A879","PU","259100","667800","M8","B808 Hayston Street","2.2","1.36","18","51","10018","431","2833","378","65","81","29","12","87","652","13985"
"2010","10813","Scotland","Glasgow City","M8","TM","263000","666600","13","12","1.1","0.68","0","322","91684","988","13741","3830","764","579","450","1302","1483","8408","115143"
"2010","10814","Scotland","Glasgow City","M8","TM","256000","664200","23","22","1","0.62","0","478","87445","1132","14512","3456","495","450","395","1214","1132","7142","110709"
"2010","10819","Scotland","Glasgow City","A8","PU","252650","666000","A736","A739","2.3","1.42","67","57","11232","137","1471","312","66","66","15","31","67","557","13454"
"2010","10820","Scotland","Glasgow City","A8","PU","259200","664600","A730","A814","0.4","0.24","426","18","4392","1107","345","43","12","7","2","2","2","68","5930"
"2010","10821","Scotland","Glasgow City","A8","PU","260000","665330","A89","A803","1","0.62","91","59","12023","159","1561","323","43","7","28","44","26","471","14273"
"2010","10836","Scotland","Glasgow City","A74","PR","267500","662500","M74","B7058 Mount Vernon Avenue","1.6","0.99","53","38","7779","311","1097","326","80","186","36","54","48","730","9955"
"2010","10918","Scotland","Glasgow City","A804","PU","258800","666374","M8/A81","M8/A879","0.6","0.37","86","49","12827","119","2014","432","36","83","34","47","53","685","15694"
"2010","10923","Scotland","Glasgow City","A814","PU","254000","667100","Kingsway","A739","2.4","1.49","5","68","18238","334","2941","414","72","41","45","84","89","745","22326"
"2010","10924","Scotland","Glasgow City","A814","PU","258500","664930","A814 James Watt St","A77","0.3","0.18","396","112","18536","94","1918","384","76","26","23","24","14","547","21207"
"2010","11020","Scotland","Glasgow City","A739","PU","253600","665000","M8","A8","0.3","0.18","2","104","34234","163","3581","614","113","122","71","93","82","1095","39177"
"2010","20809","Scotland","Glasgow City","M8","TM","261000","665900","15","14","1.2","0.74","0","650","123565","2139","22349","4265","938","821","743","2284","2495","11546","160249"
"2010","20811","Scotland","Glasgow City","M8","TM","254000","664600","25","24","1.6","0.99","0","378","78161","954","11695","2757","498","479","275","1143","1008","6160","97348"
"2010","20815","Scotland","Glasgow City","A8","PU","255500","664550","B768","A761","0.7","0.43","44","43","7275","116","1443","259","58","12","9","7","13","358","9235"
"2010","20816","Scotland","Glasgow City","A8","PU","259400","664700","A814","A8 Saltmarket","0.3","0.18","94","47","11063","311","1414","273","20","22","13","6","6","340","13175"
"2010","20817","Scotland","Glasgow City","A8","PU","260200","665850","A803 Springburn Rd","A803 Castle St","0.3","0.18","112","40","12234","773","2158","386","43","13","23","15","25","505","15710"
"2010","20834","Scotland","Glasgow City","A74","PU","262500","663700","Fullarton Rd roundabout","B763 Dunn Street","3.2","1.98","57","65","15501","114","2811","752","105","96","61","78","137","1229","19720"
"2010","20842","Scotland","Glasgow City","A82","PU","252200","669990","A739","LA Boundary","4.1","2.54","20","70","19561","387","3000","341","91","27","36","49","66","610","23628"
"2010","20848","Scotland","Glasgow City","A89","PU","266400","663940","B765 Killin St","A8","3.6","2.23","40","15","8554","377","914","156","17","6","4","13","20","216","10076"
"2010","20900","Scotland","Glasgow City","A728","PU","259000","664000","A730","A8/A74","0.8","0.49","126","48","12890","216","1712","406","46","17","15","25","13","522","15388"
"2010","20902","Scotland","Glasgow City","A761","PU","255000","664140","A739","A8","2.7","1.67","143","31","11662","702","1474","269","26","14","16","18","24","367","14236"
"2010","20916","Scotland","Glasgow City","A803","PU","260160","666040","A8","A804","0.6","0.37","27","86","13903","302","1876","383","45","29","15","33","41","546","16713"
"2010","20923","Scotland","Glasgow City","A814","PU","259000","664800","A77","A8","0.5","0.31","84","68","14411","66","2006","342","44","16","25","12","10","449","17000"
"2010","21027","Scotland","Glasgow City","A736","PU","252100","662400","B762 Barrhead Road","A761","2.7","1.67","15","21","10013","382","1209","252","41","62","12","9","7","383","12008"
"2010","30811","Scotland","Glasgow City","M8","TM","263700","666500","12","11","2","1.24","0","321","100008","1163","13926","4016","589","454","319","1530","1376","8284","123702"
"2010","30812","Scotland","Glasgow City","M8","TM","259000","666400","17","16","1.1","0.68","0","397","110375","691","20242","3856","814","962","1050","1890","1542","10114","141819"
"2010","30813","Scotland","Glasgow City","M8","TM","257000","664200","22","20","1.4","0.86","0","382","90076","1215","13633","2791","427","379","405","1424","1205","6631","111937"
"2010","30820","Scotland","Glasgow City","A8","PU","259500","664600","A814 Clyde St","A8 Bridgegate","0.2","0.12","156","68","12601","126","2168","329","27","37","7","17","8","425","15388"
"2010","30839","Scotland","Glasgow City","A77","PU","258000","662780","B768 Langside Avenue","B763 Nithsdale Drive","1","0.62","60","92","12049","865","1747","290","18","13","11","4","17","353","15106"
"2010","30843","Scotland","Glasgow City","A81","PU","258000","667500","M8/A804","B808 Bilsland Drive","2.1","1.3","85","34","7772","161","1062","183","16","14","9","22","38","282","9311"
"2010","30919","Scotland","Glasgow City","A804","PU","258500","666400","A82","M8/A81","0.6","0.37","27","65","12876","681","2094","380","34","44","17","17","20","512","16228"
"2010","30925","Scotland","Glasgow City","A814","PU","258300","664950","M8/A804","A814 James Watt St","0.4","0.24","221","48","12333","165","2107","357","49","29","17","25","22","499","15152"
"2010","30956","Scotland","Glasgow City","A879","PR","258200","670000","Skirsa St","LA Boundary","3.7","2.29","4","31","10342","71","1353","239","103","389","24","18","17","790","12587"
"2010","31022","Scotland","Glasgow City","A739","PU","253400","664000","A761","M8","1.2","0.74","43","37","14768","457","1550","271","43","28","20","14","38","414","17226"
"2010","40808","Scotland","Glasgow City","M8","TM","268300","665100","9","M73","2","1.24","0","264","77624","876","13612","3486","621","645","350","1758","1535","8395","100771"
"2010","40809","Scotland","Glasgow City","M8","TM","261800","666050","14","13","1","0.62","0","586","103153","1873","16380","4696","635","558","403","2028","1781","10101","132093"
"2010","40810","Scotland","Glasgow City","M8","TM","257950","666000","18","17","1.1","0.68","0","478","95084","567","18053","4638","775","829","402","1606","2104","10354","124536"
"2010","40811","Scotland","Glasgow City","M8","TM","255340","664220","24","23","0.9","0.55","0","461","78693","802","11922","2945","393","353","405","999","1018","6113","97991"
"2010","40816","Scotland","Glasgow City","A8","PU","253800","665000","A739","B768","1.8","1.11","78","72","16046","183","2306","414","71","31","33","29","41","619","19226"
"2010","40817","Scotland","Glasgow City","A8","PU","259200","664300","A730","A74/A728","0.3","0.18","64","57","14428","169","2456","436","100","62","36","45","46","725","17835"
"2010","40818","Scotland","Glasgow City","A8","PU","268700","664140","A89","M8/M73","1","0.62","2","49","7032","99","1740","379","40","53","35","51","37","595","9515"
"2010","40850","Scotland","Glasgow City","A89","PU","268750","664240","A8","M73","1.1","0.68","3","21","6118","145","1057","196","28","45","10","8","8","295","7636"
"2010","40902","Scotland","Glasgow City","A728","PU","259000","663000","B768 Prospecthill Road","A730","2.2","1.36","74","70","12821","460","1658","265","38","16","11","3","7","340","15349"
"2010","40910","Scotland","Glasgow City","A749","PU","260000","664580","A74","A8","1.4","0.86","34","49","11760","463","2106","408","34","21","14","7","5","489","14867"
"2010","40918","Scotland","Glasgow City","A803","PU","260400","667300","A804","B808 Springburn Road","1.9","1.18","76","75","21704","560","2949","686","72","43","20","73","39","933","26221"
"2010","40919","Scotland","Glasgow City","A804","PU","259700","666200","M8/A879","A803","1.4","0.86","164","31","7288","452","754","119","21","7","10","15","13","185","8710"
"2010","40924","Scotland","Glasgow City","A814","PU","255000","666500","A739","A814 Finnieston St","3.5","2.17","0","248","46491","441","5315","1144","118","132","62","255","48","1759","54254"
"2010","40925","Scotland","Glasgow City","A814","PU","258700","664900","A77 Commerce St","A77 Bridge St","0.2","0.12","118","104","18736","110","3034","430","64","18","41","19","36","608","22592"
"2010","50721","Scotland","Glasgow City","M8","TM","269480","664035","M73","LA boundary","0.4","0.24","0","205","54423","409","10964","3030","658","665","528","1160","967","7008","73009"
"2010","50724","Scotland","Glasgow City","A8","PU","257000","664500","A761","A8 Morrison St","2","1.24","125","55","9270","891","1789","387","47","4","14","9","12","473","12478"
"2010","50728","Scotland","Glasgow City","A8","PU","259400","664400","A74/A728","A814","0.4","0.24","176","50","11488","112","1315","306","38","13","9","12","8","386","13351"
"2010","50733","Scotland","Glasgow City","A8","PU","262000","665500","A803 Castle St","A80","2.3","1.42","47","20","11895","527","2620","353","51","17","8","5","55","489","15551"
"2010","50795","Scotland","Glasgow City","A74","PU","260060","663730","A749","A8","1.6","0.99","34","97","10815","148","2114","566","134","84","20","23","89","916","14090"
"2010","50808","Scotland","Glasgow City","M8","TM","267300","665400","10","9","1.4","0.86","0","256","85716","1018","14975","4044","660","795","386","1795","1489","9169","111134"
"2010","50828","Scotland","Glasgow City","A82","PU","257200","667130","A804","A739","4.1","2.54","104","69","14454","474","1828","377","62","20","34","36","31","560","17385"
"2010","50850","Scotland","Glasgow City","A89","PU","263000","664420","B763 Millerston Street","B765 Killin St","3.5","2.17","18","21","7639","21","1185","263","72","33","65","16","47","496","9362"
"2010","50950","Scotland","Glasgow City","A814","PU","259300","664600","A8 Gorbals St","A8 Saltmarket","0.3","0.18","112","22","5250","54","822","129","39","11","7","2","3","191","6339"
"2010","50952","Scotland","Glasgow City","A814","PU","257600","665000","A804","A814 Stobcross St","1","0.62","363","54","10541","252","1353","275","28","16","13","19","14","365","12565"
"2010","50974","Scotland","Glasgow City","A739","PU","254200","666400","A8","A814","2.1","1.3","2","173","48841","242","4485","902","79","62","174","185","110","1512","55253"
"2010","50976","Scotland","Glasgow City","A739","PU","254700","669000","A82","LA boundary","1.3","0.8","139","95","30110","327","3176","465","66","47","63","27","15","683","34391"
"2010","50978","Scotland","Glasgow City","A761","PU","253000","663900","A739","A736","1.3","0.8","175","74","15729","982","1707","232","31","17","6","13","4","303","18795"
"2010","50979","Scotland","Glasgow City","A736","PU","252100","665000","A761","LA boundary","1.7","1.05","40","31","13954","232","1721","360","46","48","21","31","22","528","16466"
"2010","50983","Scotland","Glasgow City","A730","PU","260000","663120","LA Boundary","A728","1.7","1.05","16","79","12964","397","2645","453","78","70","24","37","33","695","16780"
"2010","74364","Scotland","Glasgow City","A803","PU","260420","668500","B808","LA boundary","1.2","0.74","79","99","17410","255","2452","439","74","11","33","42","41","640","20856"
"2010","74368","Scotland","Glasgow City","A81","PU","256290","669500","B808","LA boundary","3.3","2.05","114","64","15740","394","1725","208","41","32","12","7","7","307","18230"
"2010","74379","Scotland","Glasgow City","A726","PU","254000","659020","M77","LA boundary","1","0.62","26","57","17486","100","1916","313","49","32","18","7","19","438","19997"
"2010","74380","Scotland","Glasgow City","M77","TM","253500","658290","LA boundary","3","1.2","0.74","0","258","51013","412","6365","1427","236","292","117","612","795","3479","61527"
"2010","74414","Scotland","Glasgow City","A741","PU","251250","668560","Ferry","A814","0.3","0.18","14","29","2350","129","702","145","64","32","11","6","27","285","3495"
"2010","74416","Scotland","Glasgow City","A74","PR","267990","662330","LA Boundary","M74 jn3","0.5","0.31","37","47","16079","363","2277","422","58","134","91","56","71","832","19598"
"2010","74418","Scotland","Glasgow City","M73","TM","269080","663400","LA boundary","2","1.1","0.68","0","421","64185","596","12331","3623","643","1654","507","1980","2243","10650","88183"
"2010","74422","Scotland","Glasgow City","M73","TM","269625","665005","2","LA boundary","1.8","1.11","0","129","30902","190","6910","1723","432","374","367","1206","1666","5768","43899"
"2010","74423","Scotland","Glasgow City","M73","TM","269890","667200","LA boundary","LA Boundary","0.7","0.43","0","129","30902","190","6910","1723","432","374","367","1206","1666","5768","43899"
"2010","74425","Scotland","Glasgow City","A814","PU","251000","668940","LA boundary","A714","0.7","0.43","123","50","14479","134","2026","314","58","46","21","19","25","483","17172"
"2010","74426","Scotland","Glasgow City","A761","PU","251940","663880","LA boundary","A736","0.2","0.12","143","33","8323","610","850","149","16","5","12","15","12","209","10025"
"2010","74427","Scotland","Glasgow City","A726","PU","251250","661120","LA boundary","A736","0.9","0.55","24","105","15658","88","2388","274","39","75","16","44","35","483","18722"
"2010","74428","Scotland","Glasgow City","A726","PU","252940","659650","A736","M77","2.7","1.67","25","35","13657","112","1864","366","38","34","12","19","36","505","16173"
"2010","74429","Scotland","Glasgow City","M77","TM","253920","660080","3","2","2.3","1.42","0","195","56620","545","7140","1564","338","434","264","790","786","4176","68676"
"2010","74430","Scotland","Glasgow City","M74","TM","267960","662215","LA Boundary","3","0.4","0.24","0","103","32272","183","7556","1671","533","483","213","647","466","4013","44127"
"2010","77045","Scotland","Glasgow City","M8","TM","252090","666750","M8 main route","Old Govan Rd roundabout","1.1","0.68","0","64","10887","128","2043","475","77","75","104","297","405","1433","14555"
"2010","77084","Scotland","Glasgow City","A804","PU","257985","665205","M8","A814","0.3","0.18","28","35","5429","11","1702","306","29","13","8","13","22","391","7568"
"2010","77100","Scotland","Glasgow City","A803","PU","260250","666080","A8","A804","0.4","0.24","16","22","5417","174","944","155","20","10","5","8","20","218","6775"
"2010","77114","Scotland","Glasgow City","A763","PU","264810","662400","M74","A74","0.1","0.06","24","28","12236","57","2842","729","175","179","25","45","75","1228","16391"
"2010","77115","Scotland","Glasgow City","M8","TM","252280","666230","LA Boundary","M8 spur to Kings Inch Drive","0.4","0.24","0","296","67889","547","10592","1730","344","444","207","796","874","4395","83719"
"2010","77420","Scotland","Glasgow City","A752","PR","270015","665290","LA Boundary","LA boundary","1","0.62","12","24","7151","134","1284","232","49","52","25","14","16","388","8981"
"2010","78653","Scotland","Glasgow City","A74","PU","265500","662600","A763","B7058 Mount Vernon Avenue","1.7","1.05","15","22","4658","15","1434","219","100","85","18","14","24","460","6589"
"2010","78667","Scotland","Glasgow City","A879","PU","258800","668750","B808 Hayston Street","Skirsa St","1.4","0.86","37","40","11197","238","1868","426","66","283","47","42","34","898","14241"
"2010","80212","Scotland","Glasgow City","A8","PU","266000","665240","B765 Stepps Road","A89","3.3","2.05","19","26","7971","264","1520","249","26","17","20","17","24","353","10134"
"2010","80215","Scotland","Glasgow City","A80","PU","264900","667800","M8","LA Boundary","2.2","1.36","41","32","8322","145","1681","350","53","112","15","17","31","578","10758"
"2010","80219","Scotland","Glasgow City","M8","TM","252680","665900","M8 spur","25","1.5","0.93","0","326","95119","1077","13471","3379","397","402","291","1192","929","6590","116583"
"2010","80237","Scotland","Glasgow City","A74","PU","264450","662400","A763","Fullarton Rd roundabout","0.7","0.43","15","38","4841","57","1100","250","36","29","14","13","10","352","6388"
"2010","80278","Scotland","Glasgow City","A8","PU","265000","665350","A80","B765 Stepps Road","2.8","1.73","47","15","7230","265","1319","250","36","17","16","8","6","333","9162"
"2010","80279","Scotland","Glasgow City","A74","PU","261000","664000","B763 Dunn Street","A749","0.7","0.43","46","27","9827","292","1748","330","30","32","21","23","41","477","12371"
"2010","80280","Scotland","Glasgow City","A763","PU","264750","662000","LA Boundary","M74","1.2","0.74","24","28","12236","57","2842","729","175","179","25","45","75","1228","16391"
"2010","80282","Scotland","Glasgow City","A77","PU","257180","662000","LA Boundary","B768 Langside Avenue","2.2","1.36","67","154","13089","219","3474","679","153","12","26","18","93","981","17917"
"2010","80283","Scotland","Glasgow City","A728","PU","259115","661000","B762/B766","B768 Prospecthill Road","0.9","0.55","23","25","12340","427","1589","353","57","24","6","6","23","469","14850"
"2010","80368","Scotland","Glasgow City","A814","PU","252000","668140","A741","Kingsway","1.1","0.68","129","65","13969","874","2393","399","59","91","27","76","81","733","18034"
"2010","80441","Scotland","Glasgow City","A814","PU","257910","665290","M8 Slips","A804","0.3","0.18","1","112","22227","469","3071","524","151","140","92","193","202","1302","27181"
"2010","80442","Scotland","Glasgow City","M8","TM","257957","665240","A814","M8","0.4","0.24","0","27","7043","31","911","122","9","34","8","7","7","187","8199"
"2010","80443","Scotland","Glasgow City","M8","TM","258206","665520","M8","Pitt Street","0.5","0.31","0","69","15874","610","1384","164","12","3","17","13","7","216","18153"
"2010","80444","Scotland","Glasgow City","M8","TM","258232","665400","M8","Waterloo Street","0.5","0.31","0","27","5528","410","448","51","9","2","3","4","4","73","6486"
"2010","80445","Scotland","Glasgow City","M8","TM","257909","665335","A814","M8","0.6","0.37","0","43","8838","69","1187","195","27","48","16","13","28","327","10464"
"2010","80446","Scotland","Glasgow City","M8","TM","258000","664720","A8","M8 Slips","0.5","0.31","0","293","69383","680","10413","2481","271","245","97","1521","326","4941","85710"
"2010","80447","Scotland","Glasgow City","M8","TM","258000","665116","M8","M8","0.2","0.12","0","332","52046","893","8986","1872","411","281","257","608","903","4332","66589"
"2010","80448","Scotland","Glasgow City","A814","PU","257600","665340","A814","M8 Slips","0.4","0.24","0","143","38190","877","5185","916","163","350","80","145","186","1840","46235"
"2010","80504","Scotland","Glasgow City","M80","TM","263000","667500","1","2","3","1.86","0","214","44800","766","5992","1451","238","331","199","655","598","3472","55244"
"2010","80505","Scotland","Glasgow City","M80","TM","264300","668810","2","LA Boundary","1.2","0.74","0","231","42616","895","6121","1311","252","338","167","830","666","3564","53427"
"2010","80585","Scotland","Glasgow City","M77","TM","256000","663540","1","M8","1.8","1.11","0","233","50532","572","6655","1226","242","167","311","649","347","2942","60934"
"2010","80586","Scotland","Glasgow City","M74","TM","266000","662200","3","2","3","1.86","0","103","32273","183","7555","1671","534","482","213","646","466","4012","44126"
"2010","80587","Scotland","Glasgow City","M74","TM","264600","662300","2","1","0.99","0.61","0","30","21130","185","4774","1215","290","153","158","295","553","2664","28783"
"2010","80596","Scotland","Glasgow City","M77","TM","254000","661850","2","1","2.8","1.73","0","212","61290","736","8629","2217","340","286","182","666","602","4293","75160"
"2010","80991","Scotland","Glasgow City","A8","PU","258100","664500","M8","A8","0.5","0.31","9","22","8309","97","1131","214","35","26","22","21","25","343","9902"
"2010","80992","Scotland","Glasgow City","A8","PU","258310","664570","A8","A8","0.4","0.24","59","89","12172","712","1866","385","66","61","26","34","31","603","15442"
"2010","80993","Scotland","Glasgow City","A8","PU","258230","664660","A8","A8","0.4","0.24","72","71","16090","782","2391","479","60","49","36","34","22","680","20014"
"2010","80994","Scotland","Glasgow City","A8","PU","258500","664530","A8","A77","0.4","0.24","24","26","7514","48","1042","310","39","34","30","33","35","481","9111"
"2010","80995","Scotland","Glasgow City","A8","PU","258500","664640","A8","A77","0.4","0.24","50","21","5032","1094","479","73","10","10","2","3","3","101","6727"
"2010","80996","Scotland","Glasgow City","A8","PU","258510","664410","TRADESTON STREET","A77","0.5","0.31","5","52","10181","68","2153","309","28","38","11","9","5","400","12854"
"2010","80997","Scotland","Glasgow City","A8","PU","258490","664300","TRADESTON STREET","A77","0.5","0.31","9","74","11823","56","2610","319","56","45","12","6","8","446","15009"
"2010","80998","Scotland","Glasgow City","A8","PU","258810","664560","A8","A8","0.2","0.12","13","30","6470","51","880","197","70","34","15","9","11","336","7767"
"2010","80999","Scotland","Glasgow City","A8","PU","258730","664470","A8","A8","0.1","0.06","33","11","7926","39","1184","275","35","18","26","18","19","391","9551"
"2010","81000","Scotland","Glasgow City","A8","PU","259000","664400","A8","A730","0.2","0.12","56","75","15917","49","2447","456","56","41","19","45","50","667","19155"
"2010","81001","Scotland","Glasgow City","A77","PU","258680","664440","A77","A77","0.2","0.12","433","83","10344","1817","1607","257","57","67","20","19","21","441","14292"
"2010","81002","Scotland","Glasgow City","A77","PU","258640","664720","A814","A77","0.3","0.18","318","73","12107","1533","1659","313","48","20","15","14","8","418","15790"
"2010","81003","Scotland","Glasgow City","A77","PU","258740","664700","A8","A814","0.3","0.18","166","27","3787","875","540","94","37","8","6","3","5","153","5382"
"2010","81004","Scotland","Glasgow City","A77","PU","258370","663330","A77","A77","1.6","0.99","603","62","16098","1369","2547","312","69","14","12","24","27","458","20534"
"2010","81005","Scotland","Glasgow City","A8","PU","258140","664380","M8","TRADESTON STREET","0.4","0.24","2","33","5335","19","1295","181","10","4","8","5","7","215","6897"
"2011","1000","Scotland","Glasgow City","M8","TM","266200","666110","11","10","1.8","1.11","0","420","96560","1136","16302","3309","571","606","537","1419","1710","8152","122570"
"2011","1001","Scotland","Glasgow City","M8","TM","259700","666300","16","15","1.1","0.68","0","665","131399","729","21855","4752","647","691","189","1621","1521","9421","164069"
"2011","1011","Scotland","Glasgow City","A8","PU","259560","664750","A8 Bridgegate","A89/A749","0.3","0.18","105","68","11905","102","1752","298","29","13","7","10","13","370","14197"
"2011","1029","Scotland","Glasgow City","A80","PU","262900","666000","A8","M8","1.6","0.99","17","17","5869","373","985","137","32","14","12","8","9","212","7456"
"2011","1033","Scotland","Glasgow City","A82","PU","258100","666500","A804","A804","0.3","0.18","169","84","15982","472","2608","358","37","24","18","38","40","515","19661"
"2011","1038","Scotland","Glasgow City","A89","PU","260500","664770","A8","B763 Millerston Street","1.8","1.11","100","25","8312","835","1022","218","22","13","3","5","7","268","10462"
"2011","1090","Scotland","Glasgow City","A730","PU","259000","664200","A728","A8","0.8","0.49","464","19","4475","1578","341","43","5","6","3","3","2","62","6475"
"2011","1091","Scotland","Glasgow City","A736","PU","251900","661200","A726","B762 Barrhead Road","0.6","0.37","111","108","15277","122","2157","407","62","113","13","25","25","645","18309"
"2011","1094","Scotland","Glasgow City","A739","PU","254600","668000","A814","A82","2.3","1.42","142","138","34424","187","3593","581","86","70","25","40","44","846","39188"
"2011","1097","Scotland","Glasgow City","A749","PU","261220","663320","LA Boundary","A74","1.7","1.05","49","49","10962","370","2590","440","83","49","32","18","49","671","14642"
"2011","1106","Scotland","Glasgow City","A804","PU","258040","666270","A814","A82","1.3","0.8","114","69","7055","20","916","153","29","14","4","4","6","210","8270"
"2011","1112","Scotland","Glasgow City","A814","PU","258400","665100","M8/A804","A814 Bromielaw","0.7","0.43","70","39","8952","243","2278","262","50","22","6","2","12","354","11866"
"2011","1143","Scotland","Glasgow City","A879","PU","259100","667800","M8","B808 Hayston Street","2.2","1.36","14","29","9196","383","1582","340","52","40","23","42","42","539","11729"
"2011","10813","Scotland","Glasgow City","M8","TM","263000","666600","13","12","1.1","0.68","0","315","93243","1126","14359","3662","788","624","341","1258","1534","8207","117250"
"2011","10814","Scotland","Glasgow City","M8","TM","256000","664200","23","22","1","0.62","0","468","88932","1289","15165","3304","511","485","298","1173","1170","6941","112795"
"2011","10819","Scotland","Glasgow City","A8","PU","252650","666000","A736","A739","2.3","1.42","74","48","11199","130","1641","317","73","76","12","32","74","584","13602"
"2011","10820","Scotland","Glasgow City","A8","PU","259200","664600","A730","A814","0.4","0.24","469","15","4379","1046","385","44","13","8","2","2","2","71","5896"
"2011","10821","Scotland","Glasgow City","A8","PU","260000","665330","A89","A803","1","0.62","100","47","12217","179","1844","321","23","12","19","24","8","407","14694"
"2011","10836","Scotland","Glasgow City","A74","PR","267500","662500","M74","B7058 Mount Vernon Avenue","1.6","0.99","46","42","7803","324","1161","332","88","214","28","54","51","767","10097"
"2011","10918","Scotland","Glasgow City","A804","PU","258800","666374","M8/A81","M8/A879","0.6","0.37","95","41","12789","113","2247","439","39","95","28","49","58","708","15898"
"2011","10923","Scotland","Glasgow City","A814","PU","254000","667100","Kingsway","A739","2.4","1.49","0","96","22238","545","2853","463","60","58","42","68","78","769","26501"
"2011","10924","Scotland","Glasgow City","A814","PU","258500","664930","A814 James Watt St","A77","0.3","0.18","437","119","18444","94","1977","382","81","29","18","24","15","549","21183"
"2011","11020","Scotland","Glasgow City","A739","PU","253600","665000","M8","A8","0.3","0.18","2","110","34063","163","3692","612","121","137","55","92","86","1103","39131"
"2011","20809","Scotland","Glasgow City","M8","TM","261000","665900","15","14","1.2","0.74","0","636","125665","2437","23355","4078","967","885","562","2207","2580","11279","163372"
"2011","20811","Scotland","Glasgow City","M8","TM","254000","664600","25","24","1.6","0.99","0","417","86162","1052","12892","3039","549","528","303","1260","1111","6790","107313"
"2011","20815","Scotland","Glasgow City","A8","PU","255500","664550","B768","A761","0.7","0.43","49","36","7254","110","1611","263","64","14","7","7","15","370","9381"
"2011","20816","Scotland","Glasgow City","A8","PU","259400","664700","A814","A8 Saltmarket","0.3","0.18","104","40","11030","294","1578","277","22","25","10","6","7","347","13289"
"2011","20817","Scotland","Glasgow City","A8","PU","260200","665850","A803 Springburn Rd","A803 Castle St","0.3","0.18","261","67","12542","634","1409","301","17","6","6","20","7","357","15009"
"2011","20834","Scotland","Glasgow City","A74","PU","262500","663700","Fullarton Rd roundabout","B763 Dunn Street","3.2","1.98","72","83","12776","90","3628","319","69","89","45","54","86","662","17239"
"2011","20842","Scotland","Glasgow City","A82","PU","252200","669990","A739","LA Boundary","4.1","2.54","69","42","19145","573","2130","345","22","12","13","36","28","456","22346"
"2011","20848","Scotland","Glasgow City","A89","PU","266400","663940","B765 Killin St","A8","3.6","2.23","44","12","8528","356","1020","158","19","7","4","13","22","223","10139"
"2011","20900","Scotland","Glasgow City","A728","PU","259000","664000","A730","A8/A74","0.8","0.49","138","41","12852","205","1910","412","50","20","12","25","15","534","15542"
